,file,library,type,value
491,resources/sanitized_html/viewy.ru-info-rules.html.md,deeppavlov,loc,Российской
492,resources/sanitized_html/www.onlywood.ru-privacy.html.md,deeppavlov,per,Тирских Денис
493,resources/sanitized_html/medcentr-tula.ru-agreement.html.md,deeppavlov,loc,Российской
494,resources/sanitized_html/medcentr-tula.ru-agreement.html.md,deeppavlov,loc,
495,resources/sanitized_html/www.elsv24.ru-politika.html.md,deeppavlov,loc,Российской
496,resources/sanitized_html/www.elsv24.ru-politika.html.md,deeppavlov,loc,учет
497,resources/sanitized_html/okna-plastikovye-spb.ru-politika-konfidencialnosti.html.md,deeppavlov,loc,Российской
498,resources/sanitized_html/okna-plastikovye-spb.ru-politika-konfidencialnosti.html.md,deeppavlov,loc,Российской
499,resources/sanitized_html/okna-plastikovye-spb.ru-politika-konfidencialnosti.html.md,deeppavlov,loc,
500,resources/sanitized_html/www.ecocamp.ru-polcon.html.html.md,deeppavlov,loc,Российской
501,resources/sanitized_html/www.ecocamp.ru-polcon.html.html.md,deeppavlov,loc,Российской
502,resources/sanitized_html/www.florans21.ru-about-offer.html.md,deeppavlov,loc,Российской
503,resources/sanitized_html/www.info-magazin.ru-user_license.html.md,deeppavlov,loc,Российской
504,resources/sanitized_html/avdoska.ru-pc-p29.html.md,deeppavlov,per,Лосины Дмитрием
505,resources/sanitized_html/avdoska.ru-pc-p29.html.md,deeppavlov,loc,иной
506,resources/sanitized_html/ilikesugaring.ru-privacy.html.md,deeppavlov,per,Арндт Яной
507,resources/sanitized_html/stendy.by-politika-obrabotki-personalnyh-dannyh.html.md,deeppavlov,loc,Республики
508,resources/sanitized_html/stendy.by-politika-obrabotki-personalnyh-dannyh.html.md,deeppavlov,loc,Республики
509,resources/sanitized_html/stendy.by-politika-obrabotki-personalnyh-dannyh.html.md,deeppavlov,loc,Республики
510,resources/sanitized_html/stendy.by-politika-obrabotki-personalnyh-dannyh.html.md,deeppavlov,loc,Республики
511,resources/sanitized_html/stendy.by-politika-obrabotki-personalnyh-dannyh.html.md,deeppavlov,loc,)
512,resources/sanitized_html/stendy.by-politika-obrabotki-personalnyh-dannyh.html.md,deeppavlov,loc,персональных
513,resources/sanitized_html/stendy.by-politika-obrabotki-personalnyh-dannyh.html.md,deeppavlov,loc,безопасности
514,resources/sanitized_html/stendy.by-politika-obrabotki-personalnyh-dannyh.html.md,deeppavlov,loc,и
515,resources/sanitized_html/stendy.by-politika-obrabotki-personalnyh-dannyh.html.md,deeppavlov,loc,\
516,resources/sanitized_html/stendy.by-politika-obrabotki-personalnyh-dannyh.html.md,deeppavlov,loc,
517,resources/sanitized_html/zenden.ru-privacy-policy.html.md,deeppavlov,loc,Владимирская
518,resources/sanitized_html/zenden.ru-privacy-policy.html.md,deeppavlov,loc,Российской
519,resources/sanitized_html/zenden.ru-privacy-policy.html.md,deeppavlov,loc,Щукинская
520,resources/sanitized_html/zenden.ru-privacy-policy.html.md,deeppavlov,loc,Российской
521,resources/sanitized_html/zenden.ru-privacy-policy.html.md,deeppavlov,loc,Российской
522,resources/sanitized_html/zenden.ru-privacy-policy.html.md,deeppavlov,loc,Российской
523,resources/sanitized_html/nashkyrort.ru-agreement.html.md,deeppavlov,loc,
524,resources/sanitized_html/bdolife.ru-privacy-policy.html.md,deeppavlov,loc,Российской
525,resources/sanitized_html/www.asterra.ru-documents-politika.php.html.md,deeppavlov,loc,Московская
526,resources/sanitized_html/arbaletika.ru-docs-privacy.html.md,deeppavlov,per,Васильевым Дмитрием
527,resources/sanitized_html/arbaletika.ru-docs-privacy.html.md,deeppavlov,loc,Российской
528,resources/sanitized_html/vesna-salon.ru-politika.html.md,deeppavlov,per,Мартемьянова Наталья
529,resources/sanitized_html/pd55.ru-company-consent.html.md,deeppavlov,loc,
530,resources/sanitized_html/pd55.ru-company-consent.html.md,deeppavlov,loc,
531,resources/sanitized_html/oranta.moscow-privacy_policy.html.md,deeppavlov,loc,
532,resources/sanitized_html/dom-55.com-politica.html.html.md,deeppavlov,loc,прямого
533,resources/sanitized_html/samodel-saratov.ru-politika-zashhity-i-obrabotki-personalnyh-dannyh.html.md,deeppavlov,loc,Российской
534,resources/sanitized_html/samodel-saratov.ru-politika-zashhity-i-obrabotki-personalnyh-dannyh.html.md,deeppavlov,loc,должен
535,resources/sanitized_html/subandburger.ru-confidential.html.md,deeppavlov,per,том числе
536,resources/sanitized_html/excelhack.ru-privacy.html.md,deeppavlov,per,Каманиным Владиславом
537,resources/sanitized_html/amberleo.ru-page-politika.html.html.md,deeppavlov,loc,
538,resources/sanitized_html/artgluck.education-docs-confidencial.html.md,deeppavlov,per,Моргача Романа
539,resources/sanitized_html/detizim.com-politika.html.html.md,deeppavlov,loc,.1.
540,resources/sanitized_html/volnacamp.ru-politikaconf_TUR.htm.html.md,deeppavlov,loc,Московская
541,resources/sanitized_html/volnacamp.ru-politikaconf_TUR.htm.html.md,deeppavlov,loc,
542,resources/sanitized_html/www.nfish.ru-page-oferta.html.md,deeppavlov,loc,Рыбный
543,resources/sanitized_html/yurmed.ru-privacy.html.md,deeppavlov,loc,К
544,resources/sanitized_html/parambu.ru-oferta.html.md,deeppavlov,per,Рагазина Елена
545,resources/sanitized_html/parambu.ru-oferta.html.md,deeppavlov,loc,Российской
546,resources/sanitized_html/www.parketoff.ru-page25350423.html.html.md,deeppavlov,per,Смирновым
547,resources/sanitized_html/perfect-trainers.ru-page-agreement.html.md,deeppavlov,loc,
548,resources/sanitized_html/www.kks39.com-o-kompanii-pravovaya-informaciya.html.md,deeppavlov,loc,Российской
549,resources/sanitized_html/www.kks39.com-o-kompanii-pravovaya-informaciya.html.md,deeppavlov,loc,Российской
550,resources/sanitized_html/allstarmedia.ru-policy.html.md,deeppavlov,loc,
551,resources/sanitized_html/www.sarov-realty.ru-art_system-news_38.htm.html.md,deeppavlov,loc,Российской
552,resources/sanitized_html/www.sarov-realty.ru-art_system-news_38.htm.html.md,deeppavlov,loc,Нижегородская
553,resources/sanitized_html/www.bdu-nn.com-политика-конфиденциальности.html.md,deeppavlov,per,Борисычев Дмитрий
554,resources/sanitized_html/www.bdu-nn.com-политика-конфиденциальности.html.md,deeppavlov,per,Борисычев Дмитрий
555,resources/sanitized_html/www.bdu-nn.com-политика-конфиденциальности.html.md,deeppavlov,per,Борисычев Дмитрий
556,resources/sanitized_html/www.bdu-nn.com-политика-конфиденциальности.html.md,deeppavlov,loc,Российской
557,resources/sanitized_html/www.bdu-nn.com-политика-конфиденциальности.html.md,deeppavlov,per,обработке в
558,resources/sanitized_html/bitrix24.ru-about-privacy.php.html.md,deeppavlov,loc,используемые
559,resources/sanitized_html/bitrix24.ru-about-privacy.php.html.md,deeppavlov,loc,за
560,resources/sanitized_html/lori.ru-doc-privacy_policy.html.md,deeppavlov,loc,Российской
561,resources/sanitized_html/lori.ru-doc-privacy_policy.html.md,deeppavlov,loc,Российской
562,resources/sanitized_html/talir-mustela.ru-terms-of-service.html.md,deeppavlov,loc,Российской
563,resources/sanitized_html/talir-mustela.ru-terms-of-service.html.md,deeppavlov,loc,Российской
564,resources/sanitized_html/dom-electric.ru-privacy-policy.html.md,deeppavlov,per,Конаныхина Сергея
565,resources/sanitized_html/www.grandprint-msk.ru-politika.html.md,deeppavlov,loc,Российской
566,resources/sanitized_html/www.grandprint-msk.ru-politika.html.md,deeppavlov,loc,Российской
567,resources/sanitized_html/www.diera.ru-pages-platform-agreement.html.md,deeppavlov,loc,Российской
568,resources/sanitized_html/www.diera.ru-pages-platform-agreement.html.md,deeppavlov,loc,за
569,resources/sanitized_html/mebsteel.com-privacy.html.md,deeppavlov,per,Ефимов Борис
570,resources/sanitized_html/mebsteel.com-privacy.html.md,deeppavlov,loc,Хлебозаводский
571,resources/sanitized_html/www.crystall-shop.ru-oferta.html.html.md,deeppavlov,loc,Российской
572,resources/sanitized_html/biint.ru-privacy.html.md,deeppavlov,loc,Российской
573,resources/sanitized_html/biint.ru-privacy.html.md,deeppavlov,loc,Российской
574,resources/sanitized_html/www.homecredit.ru-about-docs-personal.html.md,deeppavlov,loc,Российской
575,resources/sanitized_html/prio-hotel.ru-politika-obrabotki-personalnih-dannih.html.md,deeppavlov,loc,Российской
576,resources/sanitized_html/prio-hotel.ru-politika-obrabotki-personalnih-dannih.html.md,deeppavlov,loc,Российской
577,resources/sanitized_html/boxpres.ru-confidential.html.md,deeppavlov,loc,Российской
578,resources/sanitized_html/www.yapokupayu.ru-go-to-https%3A%2F%2Fwww.yapokupayu.ru%2Fterms.html.md,deeppavlov,loc,Российской
579,resources/sanitized_html/www.yapokupayu.ru-go-to-https%3A%2F%2Fwww.yapokupayu.ru%2Fterms.html.md,deeppavlov,loc,Российской
580,resources/sanitized_html/www.yapokupayu.ru-go-to-https%3A%2F%2Fwww.yapokupayu.ru%2Fterms.html.md,deeppavlov,loc,Российской
581,resources/sanitized_html/www.yapokupayu.ru-go-to-https%3A%2F%2Fwww.yapokupayu.ru%2Fterms.html.md,deeppavlov,loc,не
582,resources/sanitized_html/parkerpens.ru-privacy.html.md,deeppavlov,loc,Российской
583,resources/sanitized_html/astgt.ru-pers_dann.html.md,deeppavlov,loc,Астраханской
584,resources/sanitized_html/agency.ksk.expert-politics.html.md,deeppavlov,loc,Варшавское
585,resources/sanitized_html/bigsmallcar.com-site-privacy-policy.html.md,deeppavlov,per,Гамельтон Евгений
586,resources/sanitized_html/energy999.ru-politikaenergy.html.md,deeppavlov,per,Ильин Никита
587,resources/sanitized_html/5dy.ru-politika-konfidencialnosti.html.md,deeppavlov,loc,Кировского
588,resources/sanitized_html/5dy.ru-politika-konfidencialnosti.html.md,deeppavlov,loc,
589,resources/sanitized_html/kupitganteli.ru-personalnie_dannie.html.md,deeppavlov,per,Петуховым Андреем
590,resources/sanitized_html/kupitganteli.ru-personalnie_dannie.html.md,deeppavlov,per,Петуховым Андреем
591,resources/sanitized_html/kupitganteli.ru-personalnie_dannie.html.md,deeppavlov,per,Петуховым Андреем
592,resources/sanitized_html/busset.ru-politika-konfidencialnosti.html.md,deeppavlov,per,Антипин Антон
593,resources/sanitized_html/busset.ru-politika-konfidencialnosti.html.md,deeppavlov,per,Антипин Антон
594,resources/sanitized_html/busset.ru-politika-konfidencialnosti.html.md,deeppavlov,loc,кругу
595,resources/sanitized_html/www.sunshine.com.ru-page-privacy.html.md,deeppavlov,per,Романовский Леонид
596,resources/sanitized_html/www.sunshine.com.ru-page-privacy.html.md,deeppavlov,loc,Российской
597,resources/sanitized_html/www.sunshine.com.ru-page-privacy.html.md,deeppavlov,loc,Российской
598,resources/sanitized_html/roklet.ru-polzovatelskoe_soglashenie.html.md,deeppavlov,per,Григорьев Виталий
599,resources/sanitized_html/roklet.ru-polzovatelskoe_soglashenie.html.md,deeppavlov,loc,Псковской
600,resources/sanitized_html/roklet.ru-polzovatelskoe_soglashenie.html.md,deeppavlov,loc,Российской
601,resources/sanitized_html/armavent.ru-politika-konfidencialnosti.html.md,deeppavlov,loc,Московская
602,resources/sanitized_html/armavent.ru-politika-konfidencialnosti.html.md,deeppavlov,loc,Октябрьский
603,resources/sanitized_html/armavent.ru-politika-konfidencialnosti.html.md,deeppavlov,loc,Ленина
604,resources/sanitized_html/armavent.ru-politika-konfidencialnosti.html.md,deeppavlov,loc,Московская
605,resources/sanitized_html/armavent.ru-politika-konfidencialnosti.html.md,deeppavlov,loc,Московская
606,resources/sanitized_html/xn--b1agalbkb5ckd0j.xn--p1ai-registraciya-agreement.html.md,deeppavlov,loc,
607,resources/sanitized_html/www.1030.ru-about-politika-konfidentsialnosti.php.html.md,deeppavlov,loc,Российской
608,resources/sanitized_html/www.1030.ru-about-politika-konfidentsialnosti.php.html.md,deeppavlov,loc,будет
609,resources/sanitized_html/www.1030.ru-about-politika-konfidentsialnosti.php.html.md,deeppavlov,loc,дом
610,resources/sanitized_html/www.lepel-kraj.by-politika-konfidentsialnosti.html.md,deeppavlov,loc,Лепельский
611,resources/sanitized_html/www.lepel-kraj.by-politika-konfidentsialnosti.html.md,deeppavlov,loc,Лепельский
612,resources/sanitized_html/www.lepel-kraj.by-politika-konfidentsialnosti.html.md,deeppavlov,loc,Лепельский
613,resources/sanitized_html/www.lepel-kraj.by-politika-konfidentsialnosti.html.md,deeppavlov,loc,Лепельский
614,resources/sanitized_html/www.lepel-kraj.by-politika-konfidentsialnosti.html.md,deeppavlov,loc,Лепельский
615,resources/sanitized_html/www.lepel-kraj.by-politika-konfidentsialnosti.html.md,deeppavlov,loc,Лепельский
616,resources/sanitized_html/www.lepel-kraj.by-politika-konfidentsialnosti.html.md,deeppavlov,loc,Лепельский
617,resources/sanitized_html/www.lepel-kraj.by-politika-konfidentsialnosti.html.md,deeppavlov,loc,устанавливает
618,resources/sanitized_html/www.lepel-kraj.by-politika-konfidentsialnosti.html.md,deeppavlov,loc,mail
619,resources/sanitized_html/www.lepel-kraj.by-politika-konfidentsialnosti.html.md,deeppavlov,loc,в
620,resources/sanitized_html/www.lepel-kraj.by-politika-konfidentsialnosti.html.md,deeppavlov,loc,.2.1.
621,resources/sanitized_html/www.lepel-kraj.by-politika-konfidentsialnosti.html.md,deeppavlov,loc,\
622,resources/sanitized_html/www.lepel-kraj.by-politika-konfidentsialnosti.html.md,deeppavlov,loc,доступа
623,resources/sanitized_html/www.lepel-kraj.by-politika-konfidentsialnosti.html.md,deeppavlov,loc,могут
624,resources/sanitized_html/www.lepel-kraj.by-politika-konfidentsialnosti.html.md,deeppavlov,loc,персональных
625,resources/sanitized_html/www.lepel-kraj.by-politika-konfidentsialnosti.html.md,deeppavlov,loc,конфиденциальная
626,resources/sanitized_html/www.lepel-kraj.by-politika-konfidentsialnosti.html.md,deeppavlov,loc,"
"
627,resources/sanitized_html/www.lepel-kraj.by-politika-konfidentsialnosti.html.md,deeppavlov,loc,Все
628,resources/sanitized_html/www.lepel-kraj.by-politika-konfidentsialnosti.html.md,deeppavlov,loc,
629,resources/sanitized_html/www.lepel-kraj.by-politika-konfidentsialnosti.html.md,deeppavlov,loc,
630,resources/sanitized_html/www.lepel-kraj.by-politika-konfidentsialnosti.html.md,deeppavlov,loc,
631,resources/sanitized_html/prazanka.ru-information-#oferta.html.md,deeppavlov,loc,Российской
632,resources/sanitized_html/i-watch.ru-politika-konfidencialnosti.html.md,deeppavlov,per,Титов Дмитрий
633,resources/sanitized_html/www.monamistudio.ru-confidential.html.md,deeppavlov,per,Баранов Олег
634,resources/sanitized_html/carzaem.ru-privacy-policy.html.md,deeppavlov,loc,
635,resources/sanitized_html/www.osp.ru-personalpolicy.html.md,deeppavlov,loc,Российской
636,resources/sanitized_html/rosnasledstvo.ru-kontakty-politika-konfidencialnosti.html.md,deeppavlov,per,Ольховский Дмитрий
637,resources/sanitized_html/rosnasledstvo.ru-kontakty-politika-konfidencialnosti.html.md,deeppavlov,loc,Российской
638,resources/sanitized_html/rosnasledstvo.ru-kontakty-politika-konfidencialnosti.html.md,deeppavlov,loc,несогласии
639,resources/sanitized_html/orion-18.ru-policy.html.md,deeppavlov,loc,Российской
640,resources/sanitized_html/orion-18.ru-policy.html.md,deeppavlov,loc,Удмуртская
641,resources/sanitized_html/orion-18.ru-policy.html.md,deeppavlov,loc,Воткинское
642,resources/sanitized_html/orion-18.ru-policy.html.md,deeppavlov,loc,Российской
643,resources/sanitized_html/bs-taxi.ru-pravovye-dokumenty-politika-servisa-bs-taxi-v-otnoshenii-obrabotki-personalnih-dannih.html.md,deeppavlov,loc,Российской
644,resources/sanitized_html/bs-taxi.ru-pravovye-dokumenty-politika-servisa-bs-taxi-v-otnoshenii-obrabotki-personalnih-dannih.html.md,deeppavlov,loc,Российской
645,resources/sanitized_html/bs-taxi.ru-pravovye-dokumenty-politika-servisa-bs-taxi-v-otnoshenii-obrabotki-personalnih-dannih.html.md,deeppavlov,loc,Российской
646,resources/sanitized_html/xn----7sbb1amddko8c7b4b.xn--p1ai-private-police.html.md,deeppavlov,loc,Фрунзенского
647,resources/sanitized_html/fiat-prof.ru-pd-agreement.html.md,deeppavlov,loc,Российской
648,resources/sanitized_html/id2.action-media.ru-l-politika_pd-id-14.html.md,deeppavlov,loc,-й Земельный
649,resources/sanitized_html/chs-toys.ru-page-politika-konfidencialnosti.html.md,deeppavlov,per,Сенюк Ирина
650,resources/sanitized_html/vipgeo.ru-privacy-policy.html.md,deeppavlov,loc,
651,resources/sanitized_html/vdblog.ru-politika-konfidencialnosti.html.md,deeppavlov,loc,Российской
652,resources/sanitized_html/eteapparel.com-content-delivery.html.html.md,deeppavlov,loc,за
653,resources/sanitized_html/www.calend.ru-privacy_policy.html.md,deeppavlov,loc,;
654,resources/sanitized_html/testometrika.com-terms.html.md,deeppavlov,loc,Российской
655,resources/sanitized_html/testometrika.com-terms.html.md,deeppavlov,loc,Российской
656,resources/sanitized_html/testometrika.com-terms.html.md,deeppavlov,loc,Российской
657,resources/sanitized_html/XL-XL.RU-person_data.html.md,deeppavlov,loc,Московская
658,resources/sanitized_html/XL-XL.RU-person_data.html.md,deeppavlov,loc,Ленинградская
659,resources/sanitized_html/www.bkc.ru-agreement.html.md,deeppavlov,loc,Российской
660,resources/sanitized_html/yanmax.ru-politika-konfidencialnosti.html.md,deeppavlov,per,Константинова Яна
661,resources/sanitized_html/yanmax.ru-politika-konfidencialnosti.html.md,deeppavlov,per,Константинова Яна
662,resources/sanitized_html/yanmax.ru-politika-konfidencialnosti.html.md,deeppavlov,loc,2
663,resources/sanitized_html/yanmax.ru-politika-konfidencialnosti.html.md,deeppavlov,loc,Распространение
664,resources/sanitized_html/babykombez.ru-users-agreement.html.md,deeppavlov,per,Тихонова Игоря
665,resources/sanitized_html/kosarev39.ru-politika-konfidencialnosti.html.md,deeppavlov,loc,Российской
666,resources/sanitized_html/myrusakov.ru-privacy.html.html.md,deeppavlov,per,Русаков Михаил
667,resources/sanitized_html/myrusakov.ru-privacy.html.html.md,deeppavlov,loc,Российской
668,resources/sanitized_html/myrusakov.ru-privacy.html.html.md,deeppavlov,loc,Российской
669,resources/sanitized_html/myrusakov.ru-privacy.html.html.md,deeppavlov,loc,Российской
670,resources/sanitized_html/myrusakov.ru-privacy.html.html.md,deeppavlov,loc,Российской
671,resources/sanitized_html/myrusakov.ru-privacy.html.html.md,deeppavlov,loc,Российской
672,resources/sanitized_html/comeprima.ru-politika-konfidenczialnosti.html.md,deeppavlov,loc,5-й Донской
673,resources/sanitized_html/www.kompr.ru-privat.html.md,deeppavlov,loc,Дорожная
674,resources/sanitized_html/www.kompr.ru-privat.html.md,deeppavlov,loc,Российской
675,resources/sanitized_html/clinsev.ru-politika_konfidencialnosti.html.md,deeppavlov,loc,
676,resources/sanitized_html/www.jaluzi-dekor.ru-polzovatelskoe-soglashenie-ml-1.html.md,deeppavlov,loc,Российской
677,resources/sanitized_html/www.jaluzi-dekor.ru-polzovatelskoe-soglashenie-ml-1.html.md,deeppavlov,loc,с
678,resources/sanitized_html/www.cardan-syzran.ru-confidencial.html.md,deeppavlov,loc,использования
679,resources/sanitized_html/www.zakazlinz.ru-terms-of-use.html.html.md,deeppavlov,loc,сайта
680,resources/sanitized_html/aks-43.ru-legal.html.md,deeppavlov,loc,Российской
681,resources/sanitized_html/mtforce.ru-personalnyie-dannyie.html.md,deeppavlov,loc,Российской
682,resources/sanitized_html/mtforce.ru-personalnyie-dannyie.html.md,deeppavlov,loc,Российской
683,resources/sanitized_html/www.evrotraktservis.ru-konfidencialnost.html.html.md,deeppavlov,loc,
684,resources/sanitized_html/www.evrotraktservis.ru-konfidencialnost.html.html.md,deeppavlov,loc,
685,resources/sanitized_html/fantehnika.ru-politika_bezopasnosti.html.html.md,deeppavlov,loc,Российской
686,resources/sanitized_html/contextbyanna.ru-politika-konfidentsialnosti.html.md,deeppavlov,per,Никитина Анна
687,resources/sanitized_html/contextbyanna.ru-politika-konfidentsialnosti.html.md,deeppavlov,loc,несёт
688,resources/sanitized_html/takonova.ru-politika-konfidencialnosti.html.md,deeppavlov,per,Конова
689,resources/sanitized_html/numerum.ru-politika-konfidentsialnosti.html.md,deeppavlov,per,Анжела Евгеньевна
690,resources/sanitized_html/solos.ru-politika-obrabotki-personalnykh-dannykh.php.html.md,deeppavlov,loc,Бердское
691,resources/sanitized_html/omvlgbo.ru-omvl-company-policy.html.md,deeppavlov,loc,Московская
692,resources/sanitized_html/omvlgbo.ru-omvl-company-policy.html.md,deeppavlov,loc,Лихачевский
693,resources/sanitized_html/omvlgbo.ru-omvl-company-policy.html.md,deeppavlov,loc,действий
694,resources/sanitized_html/www.colady.ru-privacy-policy.html.md,deeppavlov,per,Капцов Александр
695,resources/sanitized_html/www.cardioagent.ru-about-ofitsialnaja_informatsija-politika_konfidentsialnosti.html.md,deeppavlov,per,Смирнов Михаил
696,resources/sanitized_html/www.cardioagent.ru-about-ofitsialnaja_informatsija-politika_konfidentsialnosti.html.md,deeppavlov,loc,Российской
697,resources/sanitized_html/www.cardioagent.ru-about-ofitsialnaja_informatsija-politika_konfidentsialnosti.html.md,deeppavlov,loc,Российской
698,resources/sanitized_html/www.cardioagent.ru-about-ofitsialnaja_informatsija-politika_konfidentsialnosti.html.md,deeppavlov,loc,Российской
699,resources/sanitized_html/kosterevo.ru-personalnye-dannye.html.md,deeppavlov,loc,Российской
700,resources/sanitized_html/kosterevo.ru-personalnye-dannye.html.md,deeppavlov,loc,Российской
701,resources/sanitized_html/kosterevo.ru-personalnye-dannye.html.md,deeppavlov,loc,Российской
702,resources/sanitized_html/kosterevo.ru-personalnye-dannye.html.md,deeppavlov,loc,Российской
703,resources/sanitized_html/kosterevo.ru-personalnye-dannye.html.md,deeppavlov,loc,Российской
704,resources/sanitized_html/gift.yalta-krym.ru-politika-v-otnoshenii-obrabotki-personalnyh-dannyh.html.md,deeppavlov,loc,Российской
705,resources/sanitized_html/beguza.ru-politika-konfidencialnosti.html.md,deeppavlov,loc,Российской
706,resources/sanitized_html/pedsovet.su-politika_konfidencialnosti.html.md,deeppavlov,loc,Нижний
707,resources/sanitized_html/mrvision.ru-privacy.html.html.md,deeppavlov,per,Печенкин Михаил
708,resources/sanitized_html/ooo-novator.ru-politika-konfidencialnosti-personalnyx-dannyx.html.md,deeppavlov,loc,Омская
709,resources/sanitized_html/ooo-novator.ru-politika-konfidencialnosti-personalnyx-dannyx.html.md,deeppavlov,loc,Новатор
710,resources/sanitized_html/medcentr23.ru-license.html.md,deeppavlov,loc,Российской
711,resources/sanitized_html/medcentr23.ru-license.html.md,deeppavlov,loc,Российской
712,resources/sanitized_html/medcentr23.ru-license.html.md,deeppavlov,loc,Российской
713,resources/sanitized_html/yourculture.ru-privacy.html.md,deeppavlov,loc,Российской
714,resources/sanitized_html/yourculture.ru-privacy.html.md,deeppavlov,loc,Российской
715,resources/sanitized_html/yourculture.ru-privacy.html.md,deeppavlov,loc,
716,resources/sanitized_html/blacksmithart.ru-privacy.html.md,deeppavlov,per,Юдин Аркадий
717,resources/sanitized_html/metalldecor.ru-politika-konfidentsialnosti.php.html.md,deeppavlov,loc,Российской
718,resources/sanitized_html/митресурс.рф-novosti-politika-konfidenczialnosti.html.html.md,deeppavlov,loc,
719,resources/sanitized_html/митресурс.рф-novosti-politika-konfidenczialnosti.html.html.md,deeppavlov,loc,
720,resources/sanitized_html/митресурс.рф-novosti-politika-konfidenczialnosti.html.html.md,deeppavlov,loc,
721,resources/sanitized_html/митресурс.рф-novosti-politika-konfidenczialnosti.html.html.md,deeppavlov,loc,
722,resources/sanitized_html/otpusk-na-kubani.ru-politika-konfedencialnosti.html.html.md,deeppavlov,per,Мурадяна Нарека
723,resources/sanitized_html/cespa.ru-politika-v-otnoshenii-obrabotki-personalnyh-dannyh.html.md,deeppavlov,loc,Российской
724,resources/sanitized_html/cespa.ru-politika-v-otnoshenii-obrabotki-personalnyh-dannyh.html.md,deeppavlov,loc,Российской
725,resources/sanitized_html/www.pegast-volgograd.ru-428-politika_pers.html.md,deeppavlov,loc,Российской
726,resources/sanitized_html/www.ventelectro.ru-personal-rules-personal_data.php.html.md,deeppavlov,loc,Варшавское
727,resources/sanitized_html/alenakraeva.com-politika-konfidencialnosti.html.md,deeppavlov,per,Овчинникова Анна
728,resources/sanitized_html/alenakraeva.com-politika-konfidencialnosti.html.md,deeppavlov,loc,Российской
729,resources/sanitized_html/alenakraeva.com-politika-konfidencialnosti.html.md,deeppavlov,loc,Заревый
730,resources/sanitized_html/alenakraeva.com-politika-konfidencialnosti.html.md,deeppavlov,loc,Российской
731,resources/sanitized_html/alenakraeva.com-politika-konfidencialnosti.html.md,deeppavlov,loc,Российской
732,resources/sanitized_html/alenakraeva.com-politika-konfidencialnosti.html.md,deeppavlov,loc,Российской
733,resources/sanitized_html/alenakraeva.com-politika-konfidencialnosti.html.md,deeppavlov,loc,Российской
734,resources/sanitized_html/alenakraeva.com-politika-konfidencialnosti.html.md,deeppavlov,loc,о
735,resources/sanitized_html/www.mirvesov.ru-agreement.php.html.md,deeppavlov,loc,
736,resources/sanitized_html/delo-vcusa.ru-politika-konfidentsialnosti.html.md,deeppavlov,loc,
737,resources/sanitized_html/www.vdv-cherkessk.ru-offer.html.md,deeppavlov,per,Расулова
738,resources/sanitized_html/zota-russia.ru-site-politika-konfidentsialnosti.html.md,deeppavlov,loc,Российской
739,resources/sanitized_html/dacha-shalyapina.ru-index.php-option-com_content-view-article-id-356-Itemid-144.html.md,deeppavlov,per,Дача
740,resources/sanitized_html/dacha-shalyapina.ru-index.php-option-com_content-view-article-id-356-Itemid-144.html.md,deeppavlov,loc,Ставропольского
741,resources/sanitized_html/dacha-shalyapina.ru-index.php-option-com_content-view-article-id-356-Itemid-144.html.md,deeppavlov,loc,Ставропольского
742,resources/sanitized_html/dacha-shalyapina.ru-index.php-option-com_content-view-article-id-356-Itemid-144.html.md,deeppavlov,loc,Ставропольского
743,resources/sanitized_html/dacha-shalyapina.ru-index.php-option-com_content-view-article-id-356-Itemid-144.html.md,deeppavlov,loc,.1.6.
744,resources/sanitized_html/dacha-shalyapina.ru-index.php-option-com_content-view-article-id-356-Itemid-144.html.md,deeppavlov,loc,совместно
745,resources/sanitized_html/www.tdesign.by-policy.html.html.md,deeppavlov,loc,Республики
746,resources/sanitized_html/www.tdesign.by-policy.html.html.md,deeppavlov,loc,Республики
747,resources/sanitized_html/www.tdesign.by-policy.html.html.md,deeppavlov,loc,Республики
748,resources/sanitized_html/silk-hair.com-privacy.html.md,deeppavlov,per,Марина Александровна
749,resources/sanitized_html/dvastula.ru-politika-konfidencialnosti.html.md,deeppavlov,loc,раскрытие
750,resources/sanitized_html/kartonnie-korobki.spb.ru-politika-kofidencialnosti.html.html.md,deeppavlov,per,Руди Виталий
751,resources/sanitized_html/www.almaz.lact.ru-sdelat-zakaz-zaprosit-prays-politika-konfidentsialnosti.html.md,deeppavlov,loc,Российской
752,resources/sanitized_html/мебель-для-дома-и-офиса.рус-privacy.html.html.md,deeppavlov,loc,
753,resources/sanitized_html/xn--80adbxjzn3h.xn--p1ai-privacy.html.md,deeppavlov,loc,
754,resources/sanitized_html/www.storms.ru-policy.html.md,deeppavlov,loc,
755,resources/sanitized_html/www.storms.ru-policy.html.md,deeppavlov,loc,
756,resources/sanitized_html/cncexpert.ru-terms-of-use.html.md,deeppavlov,per,Евсеев Юрий
757,resources/sanitized_html/lotsman.su-confidential.html.md,deeppavlov,loc,Российской
758,resources/sanitized_html/lotsman.su-confidential.html.md,deeppavlov,loc,Российской
759,resources/sanitized_html/arma-cwa.ru-politika-konfidencialnosti.html.html.md,deeppavlov,loc,Российской
760,resources/sanitized_html/arma-cwa.ru-politika-konfidencialnosti.html.html.md,deeppavlov,loc,Российской
761,resources/sanitized_html/arma-cwa.ru-politika-konfidencialnosti.html.html.md,deeppavlov,loc,Российской
