,file,library,type,value
0,resources/sanitized_html/www.domizbrysa.ru-confident.html.md,natasha,per,Политики Конфиденциальности
1,resources/sanitized_html/lfg.ru-dostavka_i_oplata-pol_zovatel_skoe_soglashenie.html.md,natasha,per,Продавцу
2,resources/sanitized_html/lfg.ru-dostavka_i_oplata-pol_zovatel_skoe_soglashenie.html.md,natasha,per,Продавцомдля
3,resources/sanitized_html/lfg.ru-dostavka_i_oplata-pol_zovatel_skoe_soglashenie.html.md,natasha,per,Продавцу
4,resources/sanitized_html/lfg.ru-dostavka_i_oplata-pol_zovatel_skoe_soglashenie.html.md,natasha,per,Продавца
5,resources/sanitized_html/lfg.ru-dostavka_i_oplata-pol_zovatel_skoe_soglashenie.html.md,natasha,per,Продавца
6,resources/sanitized_html/lfg.ru-dostavka_i_oplata-pol_zovatel_skoe_soglashenie.html.md,natasha,per,Продавца
7,resources/sanitized_html/lfg.ru-dostavka_i_oplata-pol_zovatel_skoe_soglashenie.html.md,natasha,loc,РФ
8,resources/sanitized_html/lfg.ru-dostavka_i_oplata-pol_zovatel_skoe_soglashenie.html.md,natasha,per,Продавца Клиенту
9,resources/sanitized_html/lfg.ru-dostavka_i_oplata-pol_zovatel_skoe_soglashenie.html.md,natasha,per,Продавца Клиенту
10,resources/sanitized_html/lfg.ru-dostavka_i_oplata-pol_zovatel_skoe_soglashenie.html.md,natasha,loc,России
11,resources/sanitized_html/lfg.ru-dostavka_i_oplata-pol_zovatel_skoe_soglashenie.html.md,natasha,loc,Новосибирска
12,resources/sanitized_html/lfg.ru-dostavka_i_oplata-pol_zovatel_skoe_soglashenie.html.md,natasha,loc,России
13,resources/sanitized_html/lfg.ru-dostavka_i_oplata-pol_zovatel_skoe_soglashenie.html.md,natasha,loc,России
14,resources/sanitized_html/lfg.ru-dostavka_i_oplata-pol_zovatel_skoe_soglashenie.html.md,natasha,loc,Новосибирска
15,resources/sanitized_html/lfg.ru-dostavka_i_oplata-pol_zovatel_skoe_soglashenie.html.md,natasha,per,Продавца
16,resources/sanitized_html/lfg.ru-dostavka_i_oplata-pol_zovatel_skoe_soglashenie.html.md,natasha,per,Продавцу
17,resources/sanitized_html/itgroup.kz-politika-konfidentsialnosti.html.html.md,natasha,per,Гумара Караша
18,resources/sanitized_html/teksator.ru-policy.html.md,natasha,per,Оператора
19,resources/sanitized_html/teksator.ru-policy.html.md,natasha,per,Политика
20,resources/sanitized_html/teksator.ru-policy.html.md,natasha,per,Оператор
21,resources/sanitized_html/colorance.ru-privacy-policy.html.md,natasha,per,Сергевой Алёны Ивановны
22,resources/sanitized_html/colorance.ru-privacy-policy.html.md,natasha,per,Оператора
23,resources/sanitized_html/colorance.ru-privacy-policy.html.md,natasha,per,Политика
24,resources/sanitized_html/colorance.ru-privacy-policy.html.md,natasha,per,Оператор
25,resources/sanitized_html/www.zapishi-podari.ru-polzovatelskoe-soglashenie.html.md,natasha,loc,Москва
26,resources/sanitized_html/www.zapishi-podari.ru-polzovatelskoe-soglashenie.html.md,natasha,per,Заказчик
27,resources/sanitized_html/www.zapishi-podari.ru-polzovatelskoe-soglashenie.html.md,natasha,per,Саи
28,resources/sanitized_html/www.zapishi-podari.ru-polzovatelskoe-soglashenie.html.md,natasha,per,Товара
29,resources/sanitized_html/www.zapishi-podari.ru-polzovatelskoe-soglashenie.html.md,natasha,loc,Москве
30,resources/sanitized_html/www.zapishi-podari.ru-polzovatelskoe-soglashenie.html.md,natasha,per,Ф.И.О.
31,resources/sanitized_html/www.zapishi-podari.ru-polzovatelskoe-soglashenie.html.md,natasha,loc,РФ
32,resources/sanitized_html/www.zapishi-podari.ru-polzovatelskoe-soglashenie.html.md,natasha,loc,РФ
33,resources/sanitized_html/www.zapishi-podari.ru-polzovatelskoe-soglashenie.html.md,natasha,loc,РФ
34,resources/sanitized_html/www.zapishi-podari.ru-polzovatelskoe-soglashenie.html.md,natasha,loc,РФ
35,resources/sanitized_html/www.zapishi-podari.ru-polzovatelskoe-soglashenie.html.md,natasha,per,Заказчика
36,resources/sanitized_html/www.zapishi-podari.ru-polzovatelskoe-soglashenie.html.md,natasha,loc,РФ
37,resources/sanitized_html/www.zapishi-podari.ru-polzovatelskoe-soglashenie.html.md,natasha,loc,РФ
38,resources/sanitized_html/www.zapishi-podari.ru-polzovatelskoe-soglashenie.html.md,natasha,loc,Москвы
39,resources/sanitized_html/www.zapishi-podari.ru-polzovatelskoe-soglashenie.html.md,natasha,loc,РФ
40,resources/sanitized_html/www.zapishi-podari.ru-polzovatelskoe-soglashenie.html.md,natasha,per,Товара
41,resources/sanitized_html/www.zapishi-podari.ru-polzovatelskoe-soglashenie.html.md,natasha,loc,РФ
42,resources/sanitized_html/www.zapishi-podari.ru-polzovatelskoe-soglashenie.html.md,natasha,per,Форс Мажор
43,resources/sanitized_html/www.zapishi-podari.ru-polzovatelskoe-soglashenie.html.md,natasha,per,Заказчика
44,resources/sanitized_html/www.zapishi-podari.ru-polzovatelskoe-soglashenie.html.md,natasha,loc,России
45,resources/sanitized_html/www.zapishi-podari.ru-polzovatelskoe-soglashenie.html.md,natasha,loc,России
46,resources/sanitized_html/www.zapishi-podari.ru-polzovatelskoe-soglashenie.html.md,natasha,per,Саи
47,resources/sanitized_html/www.zapishi-podari.ru-polzovatelskoe-soglashenie.html.md,natasha,per,Саи
48,resources/sanitized_html/www.zapishi-podari.ru-polzovatelskoe-soglashenie.html.md,natasha,per,Саи
49,resources/sanitized_html/www.zapishi-podari.ru-polzovatelskoe-soglashenie.html.md,natasha,loc,РФ
50,resources/sanitized_html/www.zapishi-podari.ru-polzovatelskoe-soglashenie.html.md,natasha,loc,РФ
51,resources/sanitized_html/www.zapishi-podari.ru-polzovatelskoe-soglashenie.html.md,natasha,loc,РФ
52,resources/sanitized_html/www.zapishi-podari.ru-polzovatelskoe-soglashenie.html.md,natasha,per,Кочеткова
53,resources/sanitized_html/www.zapishi-podari.ru-polzovatelskoe-soglashenie.html.md,natasha,per,Елена Николаевна
54,resources/sanitized_html/www.zapishi-podari.ru-polzovatelskoe-soglashenie.html.md,natasha,loc,Москва
55,resources/sanitized_html/www.kaleja.ru-confident.html.md,natasha,loc,Московская область
56,resources/sanitized_html/www.kaleja.ru-confident.html.md,natasha,loc,Химки
57,resources/sanitized_html/www.kaleja.ru-confident.html.md,natasha,loc,Химки
58,resources/sanitized_html/svarprom-nn.ru-privacy.html.md,natasha,per,Политика
59,resources/sanitized_html/svarprom-nn.ru-privacy.html.md,natasha,per,Политика
60,resources/sanitized_html/svarprom-nn.ru-privacy.html.md,natasha,per,Политика
61,resources/sanitized_html/tc67.ru-about-agreement.html.md,natasha,loc,Смоленску
62,resources/sanitized_html/tc67.ru-about-agreement.html.md,natasha,loc,Смоленской области
63,resources/sanitized_html/tc67.ru-about-agreement.html.md,natasha,loc,Смоленска
64,resources/sanitized_html/tc67.ru-about-agreement.html.md,natasha,loc,Смоленской области
65,resources/sanitized_html/tc67.ru-about-agreement.html.md,natasha,loc,Смоленску
66,resources/sanitized_html/tc67.ru-about-agreement.html.md,natasha,loc,Смоленской области
67,resources/sanitized_html/tc67.ru-about-agreement.html.md,natasha,per,Политика
68,resources/sanitized_html/tc67.ru-about-agreement.html.md,natasha,per,Веб-сайтом
69,resources/sanitized_html/tc67.ru-about-agreement.html.md,natasha,loc,Смоленску
70,resources/sanitized_html/tc67.ru-about-agreement.html.md,natasha,loc,Смоленской области
71,resources/sanitized_html/tc67.ru-about-agreement.html.md,natasha,loc,РФ
72,resources/sanitized_html/teaunited.ru-politika.html.html.md,natasha,per,Политика
73,resources/sanitized_html/teaunited.ru-politika.html.html.md,natasha,per,Политика
74,resources/sanitized_html/teaunited.ru-politika.html.html.md,natasha,loc,РФ
75,resources/sanitized_html/www.rso.ru-politica.php.html.md,natasha,loc,Москва
76,resources/sanitized_html/www.rso.ru-politica.php.html.md,natasha,loc,Москва
77,resources/sanitized_html/lngnews.ru-terms-of-use-ru.html.md,natasha,loc,РФ
78,resources/sanitized_html/lngnews.ru-terms-of-use-ru.html.md,natasha,loc,РФ
79,resources/sanitized_html/lngnews.ru-terms-of-use-ru.html.md,natasha,loc,РФ
80,resources/sanitized_html/lngnews.ru-terms-of-use-ru.html.md,natasha,loc,РФ
81,resources/sanitized_html/lngnews.ru-terms-of-use-ru.html.md,natasha,loc,РФ
82,resources/sanitized_html/lngnews.ru-terms-of-use-ru.html.md,natasha,loc,РФ
83,resources/sanitized_html/gor-news.ru--page_id-132978.html.md,natasha,per,Блога
84,resources/sanitized_html/gor-news.ru--page_id-132978.html.md,natasha,per,Оператора
85,resources/sanitized_html/gor-news.ru--page_id-132978.html.md,natasha,per,Политика
86,resources/sanitized_html/gor-news.ru--page_id-132978.html.md,natasha,per,Оператор
87,resources/sanitized_html/gor-news.ru--page_id-132978.html.md,natasha,per,Блога
88,resources/sanitized_html/textis.ru-privacy-policy.html.md,natasha,per,Политика
89,resources/sanitized_html/magellanovooblako.ru-privacy.html.md,natasha,per,Магелланово Облако
90,resources/sanitized_html/magellanovooblako.ru-privacy.html.md,natasha,per,Магелланово Облако
91,resources/sanitized_html/magellanovooblako.ru-privacy.html.md,natasha,per,Магелланово Облако
92,resources/sanitized_html/magellanovooblako.ru-privacy.html.md,natasha,per,Магелланово Облако
93,resources/sanitized_html/agro63.ru-politika-konfidentsialnosti.html.md,natasha,per,Политики Конфиденциальности
94,resources/sanitized_html/agro63.ru-politika-konfidentsialnosti.html.md,natasha,per,Политики Конфиденциальности
95,resources/sanitized_html/www.123ogame.com-guest-index-article-id-28.html.html.md,natasha,loc,России
96,resources/sanitized_html/pkf-st.ru-politika-konfidencialnosti.html.md,natasha,per,Оператора
97,resources/sanitized_html/pkf-st.ru-politika-konfidencialnosti.html.md,natasha,per,Политика
98,resources/sanitized_html/pkf-st.ru-politika-konfidencialnosti.html.md,natasha,per,Оператор
99,resources/sanitized_html/pkf-st.ru-politika-konfidencialnosti.html.md,natasha,loc,Москва
100,resources/sanitized_html/drakner.ru-policy.html.md,natasha,per,Политика
101,resources/sanitized_html/drakner.ru-policy.html.md,natasha,per,Люсиновская (Клиника Dr. AkNer)
102,resources/sanitized_html/drakner.ru-policy.html.md,natasha,per,Политика
103,resources/sanitized_html/drakner.ru-policy.html.md,natasha,loc,РФ
104,resources/sanitized_html/euromebel.kz-terms_of_use.html.md,natasha,per,Продавца
105,resources/sanitized_html/euromebel.kz-terms_of_use.html.md,natasha,per,Продавец
106,resources/sanitized_html/euromebel.kz-terms_of_use.html.md,natasha,per,Продавца
107,resources/sanitized_html/euromebel.kz-terms_of_use.html.md,natasha,per,Товары
108,resources/sanitized_html/euromebel.kz-terms_of_use.html.md,natasha,per,Продавцу
109,resources/sanitized_html/euromebel.kz-terms_of_use.html.md,natasha,per,Продавца
110,resources/sanitized_html/euromebel.kz-terms_of_use.html.md,natasha,per,Продавца
111,resources/sanitized_html/euromebel.kz-terms_of_use.html.md,natasha,per,Продавца
112,resources/sanitized_html/euromebel.kz-terms_of_use.html.md,natasha,per,Продавца
113,resources/sanitized_html/euromebel.kz-terms_of_use.html.md,natasha,per,Товара
114,resources/sanitized_html/euromebel.kz-terms_of_use.html.md,natasha,per,Продавца
115,resources/sanitized_html/euromebel.kz-terms_of_use.html.md,natasha,per,Продавца
116,resources/sanitized_html/euromebel.kz-terms_of_use.html.md,natasha,per,Продавцу
117,resources/sanitized_html/euromebel.kz-terms_of_use.html.md,natasha,per,Продавца
118,resources/sanitized_html/euromebel.kz-terms_of_use.html.md,natasha,per,Продавца
119,resources/sanitized_html/euromebel.kz-terms_of_use.html.md,natasha,per,Товара Получателю
120,resources/sanitized_html/euromebel.kz-terms_of_use.html.md,natasha,per,Товара
121,resources/sanitized_html/euromebel.kz-terms_of_use.html.md,natasha,per,Продавца
122,resources/sanitized_html/euromebel.kz-terms_of_use.html.md,natasha,per,Продавца
123,resources/sanitized_html/euromebel.kz-terms_of_use.html.md,natasha,per,Товар
124,resources/sanitized_html/euromebel.kz-terms_of_use.html.md,natasha,per,Продавцом
125,resources/sanitized_html/euromebel.kz-terms_of_use.html.md,natasha,per,Продавцом
126,resources/sanitized_html/euromebel.kz-terms_of_use.html.md,natasha,per,Продавца
127,resources/sanitized_html/euromebel.kz-terms_of_use.html.md,natasha,per,Продавца
128,resources/sanitized_html/euromebel.kz-terms_of_use.html.md,natasha,per,Продавца
129,resources/sanitized_html/euromebel.kz-terms_of_use.html.md,natasha,per,Продавца
130,resources/sanitized_html/euromebel.kz-terms_of_use.html.md,natasha,per,Продавца
131,resources/sanitized_html/euromebel.kz-terms_of_use.html.md,natasha,per,Продавца
132,resources/sanitized_html/euromebel.kz-terms_of_use.html.md,natasha,per,Товара
133,resources/sanitized_html/euromebel.kz-terms_of_use.html.md,natasha,per,Продавцу
134,resources/sanitized_html/euromebel.kz-terms_of_use.html.md,natasha,per,Продавца
135,resources/sanitized_html/euromebel.kz-terms_of_use.html.md,natasha,per,Продавца
136,resources/sanitized_html/euromebel.kz-terms_of_use.html.md,natasha,per,Продавца
137,resources/sanitized_html/svregion.ru-confidence.html.md,natasha,per,Оператора
138,resources/sanitized_html/svregion.ru-confidence.html.md,natasha,per,Политика
139,resources/sanitized_html/svregion.ru-confidence.html.md,natasha,per,Оператор
140,resources/sanitized_html/svregion.ru-confidence.html.md,natasha,loc,РФ
141,resources/sanitized_html/svregion.ru-confidence.html.md,natasha,loc,РФ
142,resources/sanitized_html/svregion.ru-confidence.html.md,natasha,per,Оператору
143,resources/sanitized_html/svregion.ru-confidence.html.md,natasha,loc,РФ
144,resources/sanitized_html/svregion.ru-confidence.html.md,natasha,per,Оператору
145,resources/sanitized_html/svregion.ru-confidence.html.md,natasha,loc,РФ
146,resources/sanitized_html/detalika.ru-politika-konfidentsialnosti.html.md,natasha,loc,РФ
147,resources/sanitized_html/detalika.ru-politika-konfidentsialnosti.html.md,natasha,loc,РФ
148,resources/sanitized_html/mpkm.org-pravovaya-informatsiya.html.md,natasha,loc,РФ
149,resources/sanitized_html/mpkm.org-pravovaya-informatsiya.html.md,natasha,loc,РФ
150,resources/sanitized_html/ltsun.ru-kontakty-polzovatyelskoye-soglashyeniye.html.md,natasha,per,Администратору
151,resources/sanitized_html/ltsun.ru-kontakty-polzovatyelskoye-soglashyeniye.html.md,natasha,per,Администратору Посетителем
152,resources/sanitized_html/ltsun.ru-kontakty-polzovatyelskoye-soglashyeniye.html.md,natasha,per,Администратору
153,resources/sanitized_html/ltsun.ru-kontakty-polzovatyelskoye-soglashyeniye.html.md,natasha,per,Администратору
154,resources/sanitized_html/ltsun.ru-kontakty-polzovatyelskoye-soglashyeniye.html.md,natasha,per,Администратора
155,resources/sanitized_html/ltsun.ru-kontakty-polzovatyelskoye-soglashyeniye.html.md,natasha,per,Администратор
156,resources/sanitized_html/ltsun.ru-kontakty-polzovatyelskoye-soglashyeniye.html.md,natasha,per,Администратору
157,resources/sanitized_html/www.fotoshopping.info-privacy-policy.html.md,natasha,loc,РФ
158,resources/sanitized_html/sovadvice.ru-privacy-policy.html.md,natasha,per,Саушкиной Ольгой Викторовной
159,resources/sanitized_html/sovadvice.ru-privacy-policy.html.md,natasha,per,Оператора
160,resources/sanitized_html/sovadvice.ru-privacy-policy.html.md,natasha,per,Политика
161,resources/sanitized_html/sovadvice.ru-privacy-policy.html.md,natasha,per,Оператор
162,resources/sanitized_html/www.mfisoft.ru-politika-konfidentsialnosti.html.md,natasha,per,Политика
163,resources/sanitized_html/www.mfisoft.ru-politika-konfidentsialnosti.html.md,natasha,per,Родионова
164,resources/sanitized_html/www.mfisoft.ru-politika-konfidentsialnosti.html.md,natasha,loc,Нижний Новгород
165,resources/sanitized_html/www.mfisoft.ru-politika-konfidentsialnosti.html.md,natasha,per,Родионова
166,resources/sanitized_html/www.mfisoft.ru-politika-konfidentsialnosti.html.md,natasha,loc,Нижний Новгород
167,resources/sanitized_html/www.mfisoft.ru-politika-konfidentsialnosti.html.md,natasha,per,Оператор
168,resources/sanitized_html/www.mfisoft.ru-politika-konfidentsialnosti.html.md,natasha,loc,России
169,resources/sanitized_html/www.mfisoft.ru-politika-konfidentsialnosti.html.md,natasha,loc,РФ
170,resources/sanitized_html/www.mfisoft.ru-politika-konfidentsialnosti.html.md,natasha,loc,РФ
171,resources/sanitized_html/www.mfisoft.ru-politika-konfidentsialnosti.html.md,natasha,loc,РФ
172,resources/sanitized_html/www.mfisoft.ru-politika-konfidentsialnosti.html.md,natasha,loc,РФ
173,resources/sanitized_html/www.mfisoft.ru-politika-konfidentsialnosti.html.md,natasha,per,Оператор
174,resources/sanitized_html/www.mfisoft.ru-politika-konfidentsialnosti.html.md,natasha,per,Ф.И.О.
175,resources/sanitized_html/www.tcpb.ru-about-pravovaya-informaciya.html.md,natasha,per,Политика
176,resources/sanitized_html/www.tcpb.ru-about-pravovaya-informaciya.html.md,natasha,loc,РФ
177,resources/sanitized_html/www.tcpb.ru-about-pravovaya-informaciya.html.md,natasha,per,Сервисами
178,resources/sanitized_html/stalgert.ru-polzovatelscoe-soglashenie.html.md,natasha,loc,РФ
179,resources/sanitized_html/stalgert.ru-polzovatelscoe-soglashenie.html.md,natasha,loc,РФ
180,resources/sanitized_html/stalgert.ru-polzovatelscoe-soglashenie.html.md,natasha,loc,РФ
181,resources/sanitized_html/stalgert.ru-polzovatelscoe-soglashenie.html.md,natasha,per,Сталгерт
182,resources/sanitized_html/stalgert.ru-polzovatelscoe-soglashenie.html.md,natasha,loc,Москва
183,resources/sanitized_html/stalgert.ru-polzovatelscoe-soglashenie.html.md,natasha,loc,Москва
184,resources/sanitized_html/stalgert.ru-polzovatelscoe-soglashenie.html.md,natasha,per,Илья Борисович
185,resources/sanitized_html/krepost36.ru-fz.html.md,natasha,per,Оператора
186,resources/sanitized_html/krepost36.ru-fz.html.md,natasha,per,Политика
187,resources/sanitized_html/krepost36.ru-fz.html.md,natasha,per,Оператор
188,resources/sanitized_html/krepost36.ru-fz.html.md,natasha,loc,РФ
189,resources/sanitized_html/krepost36.ru-fz.html.md,natasha,loc,РФ
190,resources/sanitized_html/krepost36.ru-fz.html.md,natasha,per,Оператору
191,resources/sanitized_html/krepost36.ru-fz.html.md,natasha,loc,РФ
192,resources/sanitized_html/krepost36.ru-fz.html.md,natasha,per,Оператору
193,resources/sanitized_html/krepost36.ru-fz.html.md,natasha,loc,РФ
194,resources/sanitized_html/osovet.ru-kontakty-politika-konfidencialnosti.html.md,natasha,per,Политики Конфиденциальности
195,resources/sanitized_html/osovet.ru-kontakty-politika-konfidencialnosti.html.md,natasha,loc,РФ
196,resources/sanitized_html/osovet.ru-kontakty-politika-konfidencialnosti.html.md,natasha,loc,Уфа
197,resources/sanitized_html/www.rimi-studio.ru-privacy_policy.html.md,natasha,per,Руденко Татьяна Юрьевна
198,resources/sanitized_html/www.rimi-studio.ru-privacy_policy.html.md,natasha,loc,Москвы
199,resources/sanitized_html/profistroy-ekb.ru-politika-konfidentsialnosti.html.md,natasha,per,Шаврин Е.А.
200,resources/sanitized_html/profistroy-ekb.ru-politika-konfidentsialnosti.html.md,natasha,per,Оператора
201,resources/sanitized_html/profistroy-ekb.ru-politika-konfidentsialnosti.html.md,natasha,per,Политика
202,resources/sanitized_html/profistroy-ekb.ru-politika-konfidentsialnosti.html.md,natasha,per,Оператор
203,resources/sanitized_html/profistroy-ekb.ru-politika-konfidentsialnosti.html.md,natasha,loc,РФ
204,resources/sanitized_html/profistroy-ekb.ru-politika-konfidentsialnosti.html.md,natasha,loc,РФ
205,resources/sanitized_html/profistroy-ekb.ru-politika-konfidentsialnosti.html.md,natasha,per,Оператору
206,resources/sanitized_html/profistroy-ekb.ru-politika-konfidentsialnosti.html.md,natasha,loc,РФ
207,resources/sanitized_html/profistroy-ekb.ru-politika-konfidentsialnosti.html.md,natasha,per,Оператору
208,resources/sanitized_html/profistroy-ekb.ru-politika-konfidentsialnosti.html.md,natasha,loc,РФ
209,resources/sanitized_html/genplanmos.ru-useragreement.html.md,natasha,loc,Москвы
210,resources/sanitized_html/genplanmos.ru-useragreement.html.md,natasha,loc,Москвы
211,resources/sanitized_html/genplanmos.ru-useragreement.html.md,natasha,loc,Москвы
212,resources/sanitized_html/genplanmos.ru-useragreement.html.md,natasha,loc,Москвы
213,resources/sanitized_html/genplanmos.ru-useragreement.html.md,natasha,loc,Москвы
214,resources/sanitized_html/genplanmos.ru-useragreement.html.md,natasha,loc,Москвы
215,resources/sanitized_html/genplanmos.ru-useragreement.html.md,natasha,loc,Москвы
216,resources/sanitized_html/genplanmos.ru-useragreement.html.md,natasha,loc,Москвы
217,resources/sanitized_html/genplanmos.ru-useragreement.html.md,natasha,loc,Москвы
218,resources/sanitized_html/genplanmos.ru-useragreement.html.md,natasha,loc,Москвы
219,resources/sanitized_html/genplanmos.ru-useragreement.html.md,natasha,loc,Москвы
220,resources/sanitized_html/genplanmos.ru-useragreement.html.md,natasha,loc,Москвы
221,resources/sanitized_html/genplanmos.ru-useragreement.html.md,natasha,loc,Москвы
222,resources/sanitized_html/genplanmos.ru-useragreement.html.md,natasha,loc,Москвы
223,resources/sanitized_html/genplanmos.ru-useragreement.html.md,natasha,loc,Москвы
224,resources/sanitized_html/genplanmos.ru-useragreement.html.md,natasha,loc,Москвы
225,resources/sanitized_html/genplanmos.ru-useragreement.html.md,natasha,loc,Москвы
226,resources/sanitized_html/genplanmos.ru-useragreement.html.md,natasha,loc,Москвы
227,resources/sanitized_html/genplanmos.ru-useragreement.html.md,natasha,loc,Москвы
228,resources/sanitized_html/genplanmos.ru-useragreement.html.md,natasha,per,Политикой
229,resources/sanitized_html/genplanmos.ru-useragreement.html.md,natasha,loc,Москвы
230,resources/sanitized_html/genplanmos.ru-useragreement.html.md,natasha,loc,Москвы
231,resources/sanitized_html/genplanmos.ru-useragreement.html.md,natasha,loc,Москвы
232,resources/sanitized_html/genplanmos.ru-useragreement.html.md,natasha,loc,Москвы
233,resources/sanitized_html/genplanmos.ru-useragreement.html.md,natasha,loc,Москвы
234,resources/sanitized_html/genplanmos.ru-useragreement.html.md,natasha,loc,Москвы
235,resources/sanitized_html/genplanmos.ru-useragreement.html.md,natasha,loc,Москвы
236,resources/sanitized_html/genplanmos.ru-useragreement.html.md,natasha,loc,Москвы
237,resources/sanitized_html/genplanmos.ru-useragreement.html.md,natasha,loc,Москвы
238,resources/sanitized_html/genplanmos.ru-useragreement.html.md,natasha,loc,Москвы
239,resources/sanitized_html/genplanmos.ru-useragreement.html.md,natasha,loc,Москвы
240,resources/sanitized_html/genplanmos.ru-useragreement.html.md,natasha,loc,Москвы
241,resources/sanitized_html/genplanmos.ru-useragreement.html.md,natasha,loc,Москвы
242,resources/sanitized_html/genplanmos.ru-useragreement.html.md,natasha,loc,Москвы
243,resources/sanitized_html/genplanmos.ru-useragreement.html.md,natasha,loc,Москвы
244,resources/sanitized_html/genplanmos.ru-useragreement.html.md,natasha,per,Сервисам
245,resources/sanitized_html/genplanmos.ru-useragreement.html.md,natasha,loc,Москвы
246,resources/sanitized_html/genplanmos.ru-useragreement.html.md,natasha,loc,Москвы
247,resources/sanitized_html/genplanmos.ru-useragreement.html.md,natasha,loc,Москвы
248,resources/sanitized_html/genplanmos.ru-useragreement.html.md,natasha,loc,Москвы
249,resources/sanitized_html/genplanmos.ru-useragreement.html.md,natasha,loc,Москвы
250,resources/sanitized_html/genplanmos.ru-useragreement.html.md,natasha,loc,Москвы
251,resources/sanitized_html/genplanmos.ru-useragreement.html.md,natasha,loc,Москвы
252,resources/sanitized_html/genplanmos.ru-useragreement.html.md,natasha,loc,Москвы
253,resources/sanitized_html/genplanmos.ru-useragreement.html.md,natasha,loc,Москвы
254,resources/sanitized_html/genplanmos.ru-useragreement.html.md,natasha,loc,Москвы
255,resources/sanitized_html/genplanmos.ru-useragreement.html.md,natasha,loc,Москвы
256,resources/sanitized_html/genplanmos.ru-useragreement.html.md,natasha,per,Сервиса
257,resources/sanitized_html/genplanmos.ru-useragreement.html.md,natasha,loc,Москвы
258,resources/sanitized_html/genplanmos.ru-useragreement.html.md,natasha,loc,Москвы
259,resources/sanitized_html/genplanmos.ru-useragreement.html.md,natasha,loc,Москвы
260,resources/sanitized_html/genplanmos.ru-useragreement.html.md,natasha,loc,Москвы
261,resources/sanitized_html/genplanmos.ru-useragreement.html.md,natasha,loc,Москвы
262,resources/sanitized_html/genplanmos.ru-useragreement.html.md,natasha,loc,Москвы
263,resources/sanitized_html/genplanmos.ru-useragreement.html.md,natasha,loc,Москвы
264,resources/sanitized_html/genplanmos.ru-useragreement.html.md,natasha,loc,Москвы
265,resources/sanitized_html/genplanmos.ru-useragreement.html.md,natasha,loc,Москвы
266,resources/sanitized_html/genplanmos.ru-useragreement.html.md,natasha,loc,Москвы
267,resources/sanitized_html/genplanmos.ru-useragreement.html.md,natasha,loc,Москвы
268,resources/sanitized_html/genplanmos.ru-useragreement.html.md,natasha,loc,Москвы
269,resources/sanitized_html/genplanmos.ru-useragreement.html.md,natasha,loc,Москвы
270,resources/sanitized_html/genplanmos.ru-useragreement.html.md,natasha,loc,Москвы
271,resources/sanitized_html/genplanmos.ru-useragreement.html.md,natasha,loc,Москвы
272,resources/sanitized_html/genplanmos.ru-useragreement.html.md,natasha,loc,Москвы
273,resources/sanitized_html/genplanmos.ru-useragreement.html.md,natasha,loc,Москвы
274,resources/sanitized_html/genplanmos.ru-useragreement.html.md,natasha,loc,Москвы
275,resources/sanitized_html/genplanmos.ru-useragreement.html.md,natasha,loc,Москвы
276,resources/sanitized_html/genplanmos.ru-useragreement.html.md,natasha,loc,Москвы
277,resources/sanitized_html/genplanmos.ru-useragreement.html.md,natasha,loc,Москвы
278,resources/sanitized_html/genplanmos.ru-useragreement.html.md,natasha,loc,Москвы
279,resources/sanitized_html/genplanmos.ru-useragreement.html.md,natasha,loc,Москвы
280,resources/sanitized_html/genplanmos.ru-useragreement.html.md,natasha,loc,Москвы
281,resources/sanitized_html/genplanmos.ru-useragreement.html.md,natasha,loc,Москвы
282,resources/sanitized_html/genplanmos.ru-useragreement.html.md,natasha,loc,Москвы
283,resources/sanitized_html/genplanmos.ru-useragreement.html.md,natasha,loc,Москвы
284,resources/sanitized_html/genplanmos.ru-useragreement.html.md,natasha,loc,Москвы
285,resources/sanitized_html/genplanmos.ru-useragreement.html.md,natasha,loc,Москвы
286,resources/sanitized_html/genplanmos.ru-useragreement.html.md,natasha,loc,Москвы
287,resources/sanitized_html/genplanmos.ru-useragreement.html.md,natasha,loc,Москвы
288,resources/sanitized_html/vkusnyahka.ru-privacy.html.html.md,natasha,per,Политики Конфиденциальности
289,resources/sanitized_html/vkusnyahka.ru-privacy.html.html.md,natasha,per,Политики Конфиденциальности
290,resources/sanitized_html/vkusnyahka.ru-privacy.html.html.md,natasha,loc,РФ
291,resources/sanitized_html/spb.yanaflowers.ru-politika-konfidencialnosti.html.md,natasha,loc,РФ
292,resources/sanitized_html/royal-wed.ru-politika-konfidentsialnosti.html.md,natasha,loc,РФ
293,resources/sanitized_html/royal-wed.ru-politika-konfidentsialnosti.html.md,natasha,loc,РФ
294,resources/sanitized_html/royal-wed.ru-politika-konfidentsialnosti.html.md,natasha,per,Политики Конфиденциальности
295,resources/sanitized_html/royal-wed.ru-politika-konfidentsialnosti.html.md,natasha,loc,РФ
296,resources/sanitized_html/royal-wed.ru-politika-konfidentsialnosti.html.md,natasha,loc,РФ
297,resources/sanitized_html/royal-wed.ru-politika-konfidentsialnosti.html.md,natasha,loc,РФ
298,resources/sanitized_html/www.els-group.ru-about-privacy.html.md,natasha,per,Политика
299,resources/sanitized_html/www.els-group.ru-about-privacy.html.md,natasha,loc,Санкт-Петербург
300,resources/sanitized_html/www.els-group.ru-about-privacy.html.md,natasha,per,Политика
